	Amino Acids Biosynthesis	Hormones Biosynthesis	Aromatic Compounds Degradation	Other Biosynthesis	Superpathways	Bioluminescence	Aminoacyl-tRNA Charging	Chlorinated Compounds Degradation	Degradation/Utilization/Assimilation - Other	Cofactors, Prosthetic Groups, Electron Carriers Biosynthesis	Pentose Phosphate Pathways	Hydrogen Production	Generation of Precursor Metabolites and Energy	Interconversions	Carboxylates Degradation	Siderophore Biosynthesis	Reactive Oxygen Species Degradation	Respiration	Fermentation	Metabolic Regulators Biosynthesis	Electron Transfer	Metabolic Clusters	Chemoautotrophic Energy Metabolism	Inorganic Nutrients Metabolism	Protein Modification	Glycolysis	Mercury Detoxification	Amines and Polyamines Degradation	Fatty Acid and Lipids Degradation	Aldehyde Degradation	Arsenate Detoxification	Detoxification	Seleno-Amino Acid Detoxification	Secondary Metabolites Biosynthesis	C1 Compounds Utilization and Assimilation	Inactivation	Polymeric Compounds Degradation	Cofactors, Prosthetic Groups, Electron Carriers Degradation	Cyanide Detoxification	Steroids Degradation	Antibiotic Resistance	Secondary Metabolites Degradation	Amines and Polyamines Biosynthesis	Acetyl-CoA Biosynthesis	Carbohydrates Biosynthesis	Photosynthesis	Methylglyoxal Detoxification	Carbohydrates Degradation	Biosynthesis	Nucleosides and Nucleotides Biosynthesis	Cell Structures Biosynthesis	Other	Amino Acids Degradation	Protein Degradation	Alcohols Degradation	Aromatic Compounds Biosynthesis	Activation	Storage Compounds Biosynthesis	Hormones Degradation	TCA cycle	Acid Resistance	Fatty Acid and Lipid Biosynthesis	Entner-Duodoroff Pathways	Nucleosides and Nucleotides Degradation
Jejuia	0.20967741935483872	0.0	0.005050505050505051	0.0	0.052770448548812667	0.0	0.5	0.0	0.0	0.09917355371900827	0.25	0.0	0.0	0.05555555555555555	0.06060606060606061	0.0	1.0	0.03508771929824561	0.0	0.0	0.0625	0.07272727272727272	0.05555555555555555	0.07317073170731707	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.00410958904109589	0.06451612903225806	0.0	0.043478260869565216	0.0	0.0	0.0	0.0	0.05454545454545454	0.02631578947368421	0.0	0.034482758620689655	0.0	0.125	0.05217391304347826	0.0	0.4307692307692308	0.0684931506849315	0.0	0.10434782608695652	0.0	0.05	0.09375	0.0	0.0	0.0	0.1111111111111111	0.0	0.032432432432432434	0.0	0.10810810810810811
Jeotgalibacillus	0.3951612903225806	0.0	0.010101010101010102	0.0	0.1503957783641161	0.0	0.5	0.0	0.03225806451612903	0.21074380165289255	0.75	0.0	0.1	0.05555555555555555	0.10606060606060606	0.05263157894736842	1.0	0.08771929824561403	0.12121212121212122	0.07142857142857142	0.09375	0.10909090909090909	0.05555555555555555	0.04878048780487805	0.0	0.4	1.0	0.01639344262295082	0.08571428571428572	0.09090909090909091	0.2	0.06666666666666667	0.0	0.00684931506849315	0.0967741935483871	0.0	0.043478260869565216	0.0	0.0	0.0	0.2857142857142857	0.06363636363636363	0.13157894736842105	0.25	0.06206896551724138	0.0	0.125	0.09565217391304348	0.0	0.5846153846153846	0.1095890410958904	0.2	0.19130434782608696	0.0	0.15	0.125	0.3	0.0	0.0	0.3333333333333333	0.3333333333333333	0.04864864864864865	0.0	0.2702702702702703
Jeotgalicoccus	0.2661290322580645	0.0	0.010101010101010102	0.0	0.0870712401055409	0.0	0.5	0.0	0.0967741935483871	0.08677685950413223	0.25	0.0	0.0	0.0	0.06060606060606061	0.0	1.0	0.12280701754385964	0.045454545454545456	0.03571428571428571	0.15625	0.07272727272727272	0.0	0.032520325203252036	0.0	0.2	1.0	0.08196721311475409	0.05714285714285714	0.09090909090909091	0.0	0.0	0.0	0.00410958904109589	0.03225806451612903	0.0	0.0	0.0	0.0	0.125	0.14285714285714285	0.0	0.05263157894736842	0.0	0.013793103448275862	0.0	0.125	0.02608695652173913	0.0	0.5538461538461539	0.0958904109589041	0.0	0.1391304347826087	0.0	0.15	0.0625	0.1	0.0	0.0	0.2222222222222222	0.0	0.032432432432432434	0.0	0.2972972972972973
Jiangella	0.29838709677419356	0.0	0.0	0.0	0.0870712401055409	0.0	0.5	0.0	0.0	0.14049586776859505	0.25	0.0	0.03333333333333333	0.0	0.09090909090909091	0.0	1.0	0.05263157894736842	0.06060606060606061	0.07142857142857142	0.03125	0.09090909090909091	0.0	0.04878048780487805	0.0	0.2	0.0	0.08196721311475409	0.05714285714285714	0.09090909090909091	0.0	0.0	0.0	0.0027397260273972603	0.06451612903225806	0.0	0.043478260869565216	0.0	0.0	0.0	0.0	0.02727272727272727	0.07894736842105263	0.0	0.041379310344827586	0.14285714285714285	0.125	0.09565217391304348	0.0	0.5538461538461539	0.0684931506849315	0.0	0.1826086956521739	0.0	0.15	0.125	0.1	0.0	0.0	0.2222222222222222	0.0	0.03783783783783784	0.0	0.40540540540540543
Johnsonella	0.1935483870967742	0.0	0.005050505050505051	0.0	0.047493403693931395	0.0	0.25	0.0	0.0	0.11983471074380166	0.25	0.0	0.0	0.0	0.015151515151515152	0.0	0.0	0.0	0.13636363636363635	0.0	0.0	0.05454545454545454	0.05555555555555555	0.008130081300813009	0.0	0.2	0.0	0.01639344262295082	0.0	0.0	0.0	0.0	0.0	0.0013698630136986301	0.0967741935483871	0.0	0.043478260869565216	0.0	0.0	0.125	0.0	0.00909090909090909	0.05263157894736842	0.0	0.034482758620689655	0.0	0.0	0.05217391304347826	0.0	0.3076923076923077	0.0684931506849315	0.0	0.06086956521739131	0.0	0.0	0.09375	0.0	0.0	0.0	0.0	0.0	0.005405405405405406	0.0	0.24324324324324326
Jonesia	0.3467741935483871	0.014492753623188406	0.010101010101010102	0.0	0.14775725593667546	0.0	0.75	0.0	0.03225806451612903	0.24380165289256198	0.75	0.0	0.0	0.0	0.15151515151515152	0.0	1.0	0.17543859649122806	0.10606060606060606	0.25	0.1875	0.12727272727272726	0.05555555555555555	0.12195121951219512	0.0	0.2	0.0	0.01639344262295082	0.08571428571428572	0.18181818181818182	0.2	0.0	0.0	0.0027397260273972603	0.06451612903225806	0.0	0.10869565217391304	0.0	0.0	0.125	0.14285714285714285	0.06363636363636363	0.02631578947368421	0.25	0.10344827586206896	0.14285714285714285	0.125	0.14782608695652175	0.0	0.6307692307692307	0.0958904109589041	0.0	0.11304347826086956	0.0	0.25	0.125	0.3	0.0	0.0	0.4444444444444444	0.0	0.07567567567567568	0.0	0.24324324324324326
Jonquetella	0.20161290322580644	0.014492753623188406	0.005050505050505051	0.0	0.07387862796833773	0.0	0.75	0.0	0.0	0.17768595041322313	0.25	0.2222222222222222	0.0	0.0	0.10606060606060606	0.0	0.0	0.03508771929824561	0.07575757575757576	0.07142857142857142	0.03125	0.09090909090909091	0.0	0.04878048780487805	0.0	0.4	0.0	0.06557377049180328	0.0	0.09090909090909091	0.2	0.0	0.0	0.0	0.0967741935483871	0.0	0.0	0.0	0.0	0.0	0.0	0.03636363636363636	0.07894736842105263	0.25	0.04827586206896552	0.0	0.125	0.06086956521739131	0.0	0.4153846153846154	0.0958904109589041	0.2	0.1826086956521739	0.0	0.1	0.0625	0.2	0.0	0.0	0.0	0.0	0.10810810810810811	0.0	0.1891891891891892
Joostella	0.41935483870967744	0.0	0.005050505050505051	0.0	0.16886543535620052	0.0	0.5	0.0	0.0	0.21487603305785125	0.25	0.0	0.0	0.0	0.13636363636363635	0.0	1.0	0.08771929824561403	0.07575757575757576	0.03571428571428571	0.125	0.12727272727272726	0.05555555555555555	0.08943089430894309	0.0	0.4	0.0	0.09836065573770492	0.08571428571428572	0.09090909090909091	0.4	0.0	0.0	0.0013698630136986301	0.06451612903225806	0.0	0.13043478260869565	0.0	0.0	0.125	0.14285714285714285	0.06363636363636363	0.07894736842105263	0.25	0.06896551724137931	0.0	0.125	0.1565217391304348	0.0	0.5538461538461539	0.136986301369863	0.2	0.20869565217391303	0.0	0.15	0.125	0.2	0.0	0.0	0.1111111111111111	0.3333333333333333	0.0918918918918919	0.0	0.08108108108108109
Kaistia	0.3225806451612903	0.028985507246376812	0.005050505050505051	0.0	0.1266490765171504	0.0	0.75	0.0	0.0967741935483871	0.16115702479338842	0.75	0.0	0.06666666666666667	0.05555555555555555	0.18181818181818182	0.0	1.0	0.05263157894736842	0.045454545454545456	0.03571428571428571	0.03125	0.09090909090909091	0.05555555555555555	0.06504065040650407	0.0	0.4	1.0	0.09836065573770492	0.05714285714285714	0.18181818181818182	0.0	0.0	0.0	0.0013698630136986301	0.03225806451612903	0.0	0.043478260869565216	0.0	0.0	0.0	0.0	0.09090909090909091	0.05263157894736842	0.25	0.06206896551724138	0.0	0.25	0.11304347826086956	0.0	0.5538461538461539	0.1095890410958904	0.0	0.19130434782608696	0.0	0.05	0.125	0.1	0.2	0.0	0.3333333333333333	0.0	0.0918918918918919	0.3333333333333333	0.40540540540540543
Kamptonema	0.24193548387096775	0.0	0.020202020202020204	0.0	0.06860158311345646	0.0	0.75	0.023809523809523808	0.0	0.1487603305785124	0.25	0.0	0.0	0.0	0.030303030303030304	0.0	1.0	0.03508771929824561	0.0	0.07142857142857142	0.0	0.09090909090909091	0.05555555555555555	0.08943089430894309	0.0	0.2	1.0	0.04918032786885246	0.02857142857142857	0.18181818181818182	0.0	0.06666666666666667	0.0	0.00821917808219178	0.06451612903225806	0.0	0.021739130434782608	0.0	0.0	0.0	0.0	0.02727272727272727	0.13157894736842105	0.25	0.05517241379310345	0.14285714285714285	0.25	0.034782608695652174	0.0	0.4153846153846154	0.0958904109589041	0.0	0.12173913043478261	0.0	0.05	0.125	0.2	0.0	0.0	0.0	0.0	0.06486486486486487	0.0	0.13513513513513514
Kandleria	0.20967741935483872	0.0	0.005050505050505051	0.0	0.055408970976253295	0.0	0.5	0.0	0.0	0.04132231404958678	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015151515151515152	0.03571428571428571	0.0	0.07272727272727272	0.0	0.024390243902439025	0.0	0.0	0.0	0.01639344262295082	0.02857142857142857	0.09090909090909091	0.0	0.0	0.0	0.0013698630136986301	0.06451612903225806	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.01818181818181818	0.02631578947368421	0.0	0.034482758620689655	0.0	0.0	0.043478260869565216	0.0	0.47692307692307695	0.0958904109589041	0.0	0.05217391304347826	0.0	0.05	0.125	0.0	0.0	0.0	0.0	0.0	0.021621621621621623	0.0	0.16216216216216217
Kangiella	0.3467741935483871	0.014492753623188406	0.015151515151515152	0.0	0.11873350923482849	0.0	0.5	0.0	0.03225806451612903	0.23140495867768596	0.25	0.0	0.0	0.0	0.10606060606060606	0.05263157894736842	1.0	0.22807017543859648	0.015151515151515152	0.07142857142857142	0.21875	0.12727272727272726	0.16666666666666666	0.13008130081300814	0.0	0.6	1.0	0.04918032786885246	0.08571428571428572	0.18181818181818182	0.4	0.06666666666666667	0.0	0.0027397260273972603	0.06451612903225806	0.0	0.021739130434782608	0.0	0.0	0.0	0.0	0.00909090909090909	0.10526315789473684	0.25	0.034482758620689655	0.0	0.25	0.008695652173913044	0.0	0.47692307692307695	0.1232876712328767	0.0	0.2608695652173913	0.0	0.1	0.125	0.3	0.2	0.0	0.3333333333333333	0.3333333333333333	0.10810810810810811	0.0	0.10810810810810811
Ketogulonicigenium	0.3709677419354839	0.043478260869565216	0.04040404040404041	0.0	0.16358839050131926	0.0	0.75	0.023809523809523808	0.0967741935483871	0.23140495867768596	0.75	0.0	0.03333333333333333	0.0	0.22727272727272727	0.0	0.5	0.2631578947368421	0.06060606060606061	0.21428571428571427	0.375	0.10909090909090909	0.05555555555555555	0.12195121951219512	0.0	0.2	0.0	0.14754098360655737	0.05714285714285714	0.18181818181818182	0.4	0.0	0.0	0.00410958904109589	0.03225806451612903	0.0	0.043478260869565216	0.0	0.0	0.75	0.14285714285714285	0.10909090909090909	0.13157894736842105	0.25	0.10344827586206896	0.0	0.25	0.10434782608695652	0.0	0.5692307692307692	0.1232876712328767	0.2	0.17391304347826086	0.0	0.2	0.15625	0.3	0.0	0.0	0.5555555555555556	0.0	0.14594594594594595	0.3333333333333333	0.4864864864864865
Kiloniella	0.16129032258064516	0.0	0.030303030303030304	0.0	0.0316622691292876	0.0	0.75	0.11904761904761904	0.0	0.06198347107438017	0.25	0.0	0.0	0.0	0.030303030303030304	0.0	1.0	0.05263157894736842	0.015151515151515152	0.0	0.03125	0.03636363636363636	0.0	0.06504065040650407	0.0	0.0	0.0	0.06557377049180328	0.02857142857142857	0.18181818181818182	0.0	0.0	0.0	0.0013698630136986301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03636363636363636	0.05263157894736842	0.0	0.013793103448275862	0.0	0.25	0.017391304347826087	0.0	0.3230769230769231	0.0	0.0	0.11304347826086956	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.021621621621621623	0.0	0.0
Kineococcus	0.3870967741935484	0.0	0.030303030303030304	0.0	0.15303430079155672	0.0	0.75	0.0	0.03225806451612903	0.19421487603305784	0.75	0.0	0.06666666666666667	0.0	0.15151515151515152	0.0	0.5	0.12280701754385964	0.07575757575757576	0.35714285714285715	0.09375	0.10909090909090909	0.16666666666666666	0.10569105691056911	0.0	0.4	0.0	0.18032786885245902	0.11428571428571428	0.09090909090909091	0.0	0.0	0.0	0.00821917808219178	0.12903225806451613	0.0	0.10869565217391304	0.0	0.0	0.0	0.14285714285714285	0.08181818181818182	0.10526315789473684	0.25	0.09655172413793103	0.0	0.125	0.1565217391304348	0.0	0.5692307692307692	0.1095890410958904	0.0	0.20869565217391303	0.0	0.3	0.125	0.2	0.0	0.0	0.5555555555555556	0.0	0.05945945945945946	0.0	0.1891891891891892
Kineosphaera	0.3064516129032258	0.0	0.015151515151515152	0.0	0.08970976253298153	0.0	0.5	0.0	0.06451612903225806	0.13636363636363635	0.25	0.0	0.03333333333333333	0.0	0.12121212121212122	0.0	1.0	0.07017543859649122	0.045454545454545456	0.17857142857142858	0.0625	0.07272727272727272	0.0	0.08130081300813008	0.0	0.2	1.0	0.13114754098360656	0.08571428571428572	0.09090909090909091	0.0	0.0	0.0	0.0027397260273972603	0.06451612903225806	0.0	0.0	0.0	0.0	0.0	0.0	0.05454545454545454	0.02631578947368421	0.25	0.06896551724137931	0.0	0.125	0.06956521739130435	0.0	0.4307692307692308	0.0684931506849315	0.0	0.1565217391304348	0.0	0.15	0.125	0.2	0.2	0.0	0.1111111111111111	0.0	0.03783783783783784	0.0	0.21621621621621623
Kinetoplastibacterium	0.18548387096774194	0.0	0.0	0.0	0.08970976253298153	0.0	0.75	0.0	0.0	0.16115702479338842	0.25	0.0	0.03333333333333333	0.0	0.045454545454545456	0.0	0.5	0.10526315789473684	0.07575757575757576	0.07142857142857142	0.15625	0.07272727272727272	0.0	0.016260162601626018	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0027397260273972603	0.06451612903225806	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.02631578947368421	0.25	0.013793103448275862	0.0	0.0	0.0	0.0	0.4153846153846154	0.0958904109589041	0.0	0.034782608695652174	0.0	0.0	0.125	0.1	0.0	0.0	0.0	0.3333333333333333	0.08648648648648649	0.0	0.05405405405405406
Kingella	0.3467741935483871	0.0	0.010101010101010102	0.0	0.1662269129287599	0.0	0.75	0.0	0.0	0.22727272727272727	0.25	0.0	0.03333333333333333	0.0	0.10606060606060606	0.0	1.0	0.10526315789473684	0.10606060606060606	0.03571428571428571	0.09375	0.14545454545454545	0.1111111111111111	0.08130081300813008	0.0	0.4	0.0	0.09836065573770492	0.05714285714285714	0.18181818181818182	0.4	0.0	0.0	0.00684931506849315	0.12903225806451613	0.0	0.08695652173913043	0.0	0.0	0.0	0.14285714285714285	0.01818181818181818	0.13157894736842105	0.25	0.09655172413793103	0.0	0.25	0.10434782608695652	0.0	0.5846153846153846	0.1643835616438356	0.0	0.13043478260869565	0.0	0.2	0.15625	0.2	0.0	0.0	0.2222222222222222	0.3333333333333333	0.15675675675675677	0.3333333333333333	0.32432432432432434
Kitasatospora	0.3064516129032258	0.0	0.04040404040404041	0.0	0.10554089709762533	0.0	0.5	0.023809523809523808	0.06451612903225806	0.1652892561983471	0.25	0.0	0.03333333333333333	0.05555555555555555	0.12121212121212122	0.0	1.0	0.05263157894736842	0.07575757575757576	0.25	0.03125	0.10909090909090909	0.0	0.08943089430894309	0.0	0.4	0.0	0.11475409836065574	0.08571428571428572	0.09090909090909091	0.0	0.0	0.0	0.00684931506849315	0.06451612903225806	0.0	0.06521739130434782	0.0	0.0	0.125	0.0	0.02727272727272727	0.13157894736842105	0.0	0.06206896551724138	0.0	0.125	0.09565217391304348	0.0	0.6153846153846154	0.0684931506849315	0.0	0.21739130434782608	0.0	0.15	0.15625	0.2	0.0	0.0	0.5555555555555556	0.3333333333333333	0.05405405405405406	0.0	0.32432432432432434
Klebsiella	0.4435483870967742	0.057971014492753624	0.08080808080808081	0.0	0.2849604221635884	0.0	0.5	0.0	0.06451612903225806	0.384297520661157	0.75	0.1111111111111111	0.13333333333333333	0.05555555555555555	0.36363636363636365	0.10526315789473684	0.5	0.24561403508771928	0.2878787878787879	0.25	0.28125	0.16363636363636364	0.16666666666666666	0.22764227642276422	0.0	0.6	1.0	0.3770491803278688	0.2	0.36363636363636365	0.2	0.0	0.0	0.010958904109589041	0.1935483870967742	0.0	0.17391304347826086	0.0	0.0	0.125	0.2857142857142857	0.19090909090909092	0.2894736842105263	0.25	0.15862068965517243	0.0	0.25	0.3391304347826087	0.0	0.676923076923077	0.2191780821917808	0.2	0.34782608695652173	0.0	0.6	0.21875	0.3	0.0	0.0	0.6666666666666666	0.6666666666666666	0.15675675675675677	0.3333333333333333	0.5405405405405406
Kluyvera	0.28225806451612906	0.043478260869565216	0.08585858585858586	0.0	0.158311345646438	1.0	0.25	0.023809523809523808	0.0	0.2396694214876033	0.75	0.1111111111111111	0.06666666666666667	0.05555555555555555	0.30303030303030304	0.05263157894736842	1.0	0.12280701754385964	0.07575757575757576	0.03571428571428571	0.1875	0.09090909090909091	0.1111111111111111	0.0975609756097561	0.0	0.4	0.0	0.13114754098360656	0.14285714285714285	0.18181818181818182	0.0	0.0	0.0	0.00410958904109589	0.12903225806451613	0.0	0.08695652173913043	0.0	0.0	0.0	0.14285714285714285	0.14545454545454545	0.18421052631578946	0.0	0.09655172413793103	0.0	0.25	0.20869565217391303	0.0	0.6	0.1917808219178082	0.0	0.1826086956521739	0.0	0.15	0.15625	0.2	0.0	0.0	0.4444444444444444	0.3333333333333333	0.0972972972972973	0.3333333333333333	0.2972972972972973
Knoellia	0.24193548387096775	0.0	0.005050505050505051	0.0	0.0870712401055409	0.0	0.5	0.0	0.06451612903225806	0.1446280991735537	0.25	0.0	0.0	0.05555555555555555	0.07575757575757576	0.0	1.0	0.08771929824561403	0.07575757575757576	0.14285714285714285	0.09375	0.07272727272727272	0.0	0.04878048780487805	0.0	0.4	1.0	0.09836065573770492	0.05714285714285714	0.09090909090909091	0.0	0.0	0.0	0.0027397260273972603	0.03225806451612903	0.0	0.043478260869565216	0.0	0.0	0.0	0.0	0.05454545454545454	0.05263157894736842	0.0	0.04827586206896552	0.0	0.125	0.08695652173913043	0.0	0.5538461538461539	0.0684931506849315	0.0	0.1565217391304348	0.0	0.15	0.09375	0.1	0.0	0.0	0.2222222222222222	0.0	0.04864864864864865	0.0	0.32432432432432434
Kocuria	0.3951612903225806	0.0	0.025252525252525252	0.0	0.19525065963060687	0.0	0.75	0.0	0.03225806451612903	0.28512396694214875	0.25	0.1111111111111111	0.16666666666666666	0.0	0.25757575757575757	0.0	0.5	0.12280701754385964	0.18181818181818182	0.32142857142857145	0.125	0.09090909090909091	0.05555555555555555	0.13008130081300814	0.0	0.2	1.0	0.21311475409836064	0.08571428571428572	0.18181818181818182	0.2	0.0	0.0	0.009589041095890411	0.2903225806451613	0.0	0.08695652173913043	0.0	0.0	0.125	0.14285714285714285	0.09090909090909091	0.21052631578947367	0.25	0.15172413793103448	0.0	0.125	0.12173913043478261	0.0	0.6	0.1643835616438356	0.4	0.25217391304347825	0.0	0.4	0.125	0.3	0.0	0.0	0.5555555555555556	0.3333333333333333	0.06486486486486487	0.0	0.35135135135135137
Komagataeibacter	0.4112903225806452	0.043478260869565216	0.020202020202020204	0.0	0.16358839050131926	0.0	0.75	0.0	0.06451612903225806	0.2644628099173554	0.25	0.1111111111111111	0.0	0.0	0.16666666666666666	0.0	1.0	0.2807017543859649	0.16666666666666666	0.17857142857142858	0.375	0.10909090909090909	0.1111111111111111	0.13821138211382114	0.0	0.2	0.0	0.22950819672131148	0.08571428571428572	0.18181818181818182	0.4	0.0	0.0	0.00684931506849315	0.12903225806451613	0.0	0.08695652173913043	0.0	0.0	0.5	0.0	0.05454545454545454	0.15789473684210525	0.25	0.14482758620689656	0.14285714285714285	0.25	0.10434782608695652	0.0	0.4461538461538462	0.1643835616438356	0.0	0.20869565217391303	0.0	0.35	0.09375	0.3	0.0	0.0	0.3333333333333333	0.0	0.0972972972972973	0.3333333333333333	0.2702702702702703
Kordia	0.29838709677419356	0.0	0.015151515151515152	0.0	0.12401055408970976	0.0	0.25	0.023809523809523808	0.06451612903225806	0.17768595041322313	0.25	0.0	0.03333333333333333	0.0	0.045454545454545456	0.0	1.0	0.05263157894736842	0.030303030303030304	0.17857142857142858	0.0625	0.14545454545454545	0.05555555555555555	0.06504065040650407	0.0	0.4	0.0	0.03278688524590164	0.05714285714285714	0.18181818181818182	0.4	0.0	0.0	0.0027397260273972603	0.03225806451612903	0.0	0.08695652173913043	0.0	0.0	0.75	0.14285714285714285	0.01818181818181818	0.10526315789473684	0.25	0.08275862068965517	0.0	0.25	0.0782608695652174	0.0	0.5846153846153846	0.1095890410958904	0.2	0.2	0.0	0.1	0.125	0.1	0.2	0.0	0.1111111111111111	0.0	0.07027027027027027	0.0	0.24324324324324326
Kordiimonas	0.11290322580645161	0.0	0.005050505050505051	0.0	0.026385224274406333	0.0	0.5	0.0	0.0	0.049586776859504134	0.25	0.0	0.03333333333333333	0.0	0.030303030303030304	0.0	1.0	0.017543859649122806	0.015151515151515152	0.0	0.0	0.05454545454545454	0.0	0.024390243902439025	0.0	0.0	0.0	0.03278688524590164	0.05714285714285714	0.09090909090909091	0.0	0.0	0.0	0.0013698630136986301	0.0	0.0	0.021739130434782608	0.0	0.0	0.0	0.0	0.00909090909090909	0.02631578947368421	0.0	0.013793103448275862	0.0	0.125	0.008695652173913044	0.0	0.3076923076923077	0.0	0.0	0.06956521739130435	0.0	0.05	0.03125	0.1	0.0	0.0	0.3333333333333333	0.0	0.02702702702702703	0.0	0.08108108108108109
Kosakonia	0.3467741935483871	0.014492753623188406	0.0	0.0	0.1820580474934037	1.0	0.25	0.0	0.03225806451612903	0.26859504132231404	0.75	0.1111111111111111	0.06666666666666667	0.05555555555555555	0.24242424242424243	0.05263157894736842	1.0	0.21052631578947367	0.06060606060606061	0.14285714285714285	0.34375	0.14545454545454545	0.1111111111111111	0.11382113821138211	0.0	0.4	0.0	0.11475409836065574	0.11428571428571428	0.2727272727272727	0.0	0.0	0.0	0.00410958904109589	0.12903225806451613	0.0	0.08695652173913043	0.0	0.0	0.0	0.14285714285714285	0.13636363636363635	0.18421052631578946	0.0	0.1103448275862069	0.0	0.25	0.1826086956521739	0.0	0.6307692307692307	0.2054794520547945	0.0	0.21739130434782608	0.0	0.15	0.15625	0.2	0.0	0.0	0.5555555555555556	0.6666666666666666	0.10810810810810811	0.3333333333333333	0.35135135135135137
Kosmotoga	0.22580645161290322	0.0	0.0	0.0	0.09762532981530343	0.0	0.75	0.0	0.03225806451612903	0.11570247933884298	0.25	0.1111111111111111	0.0	0.0	0.045454545454545456	0.0	0.0	0.017543859649122806	0.15151515151515152	0.07142857142857142	0.0	0.09090909090909091	0.1111111111111111	0.06504065040650407	0.0	0.4	0.0	0.04918032786885246	0.05714285714285714	0.09090909090909091	0.0	0.0	0.0	0.0027397260273972603	0.0967741935483871	0.0	0.043478260869565216	0.0	0.0	0.0	0.14285714285714285	0.02727272727272727	0.10526315789473684	0.0	0.07586206896551724	0.0	0.0	0.0782608695652174	0.0	0.47692307692307695	0.0821917808219178	0.0	0.12173913043478261	0.0	0.25	0.03125	0.1	0.0	0.0	0.0	0.0	0.07567567567567568	0.0	0.2702702702702703
Kozakia	0.24193548387096775	0.0	0.0	0.0	0.0712401055408971	0.0	0.5	0.0	0.0	0.1322314049586777	0.25	0.0	0.0	0.0	0.07575757575757576	0.0	1.0	0.12280701754385964	0.0	0.10714285714285714	0.15625	0.09090909090909091	0.0	0.04065040650406504	0.0	0.2	0.0	0.03278688524590164	0.05714285714285714	0.09090909090909091	0.0	0.0	0.0	0.0027397260273972603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05454545454545454	0.10526315789473684	0.0	0.06896551724137931	0.0	0.125	0.0782608695652174	0.0	0.5076923076923077	0.1232876712328767	0.0	0.11304347826086956	0.0	0.15	0.125	0.1	0.0	0.0	0.2222222222222222	0.0	0.08648648648648649	0.3333333333333333	0.24324324324324326
Kribbella	0.4112903225806452	0.0	0.03535353535353535	0.0	0.16358839050131926	0.0	0.75	0.0	0.06451612903225806	0.29338842975206614	0.75	0.1111111111111111	0.03333333333333333	0.05555555555555555	0.24242424242424243	0.0	1.0	0.14035087719298245	0.19696969696969696	0.21428571428571427	0.125	0.12727272727272726	0.05555555555555555	0.08943089430894309	0.0	0.4	1.0	0.14754098360655737	0.14285714285714285	0.18181818181818182	0.0	0.0	0.0	0.009589041095890411	0.1935483870967742	0.0	0.15217391304347827	0.0	0.0	0.375	0.2857142857142857	0.12727272727272726	0.15789473684210525	0.25	0.11724137931034483	0.14285714285714285	0.125	0.2	0.0	0.5384615384615384	0.136986301369863	0.2	0.3217391304347826	0.0	0.35	0.15625	0.3	0.2	0.0	0.5555555555555556	0.0	0.08108108108108109	0.0	0.40540540540540543
